dataset,model,seed,mode,method,optimism,n_cert,n_cert_minority,test_per_class,cls,covered,U,delta,nominal
Heart Disease,Linear,2,split,DKW Minimax,0.1875,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,Linear,3,naive,CP Sum,-0.0435975609756097,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,Linear,3,naive,CP Minimax,-0.0435975609756097,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,Linear,3,naive,DKW Sum,-0.0435975609756097,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,Linear,3,naive,DKW Minimax,-0.0435975609756097,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,Linear,3,split,CP Sum,-0.0625,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,Linear,3,split,CP Minimax,-0.0625,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,Linear,3,split,DKW Sum,-0.0625,32,3,40,1,0.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,Linear,3,split,DKW Minimax,-0.0625,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,Linear,4,naive,CP Sum,-0.0435975609756097,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,Linear,4,naive,CP Minimax,-0.0435975609756097,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,Linear,4,naive,DKW Sum,-0.0435975609756097,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,Linear,4,naive,DKW Minimax,-0.0435975609756097,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,Linear,4,split,CP Sum,0.1375,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,Linear,4,split,CP Minimax,0.1375,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,Linear,4,split,DKW Sum,0.1375,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,Linear,4,split,DKW Minimax,0.1375,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,Linear,5,naive,CP Sum,0.1375,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,Linear,5,naive,CP Minimax,0.1375,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,Linear,5,naive,DKW Sum,0.1375,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,Linear,5,naive,DKW Minimax,0.1375,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,Linear,5,split,CP Sum,0.0,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,Linear,5,split,CP Minimax,0.0,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,Linear,5,split,DKW Sum,0.0,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,Linear,5,split,DKW Minimax,0.0,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,Linear,6,naive,CP Sum,0.1314024390243902,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,Linear,6,naive,CP Minimax,0.1314024390243902,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,Linear,6,naive,DKW Sum,0.1314024390243902,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,Linear,6,naive,DKW Minimax,0.1314024390243902,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,Linear,6,split,CP Sum,0.0625,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,Linear,6,split,CP Minimax,0.0625,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,Linear,6,split,DKW Sum,0.0625,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,Linear,6,split,DKW Minimax,0.0625,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,Linear,7,naive,CP Sum,0.0439024390243902,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,Linear,7,naive,CP Minimax,0.0439024390243902,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,Linear,7,naive,DKW Sum,0.0439024390243902,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,Linear,7,naive,DKW Minimax,0.0439024390243902,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,Linear,7,split,CP Sum,0.075,32,3,40,1,1.0,0.955394597488094,0.5117441220610305,0.4882558779389695
Heart Disease,Linear,7,split,CP Minimax,0.075,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,Linear,7,split,DKW Sum,0.075,32,3,40,1,1.0,0.7072033529232473,0.432283891945973,0.567716108054027
Heart Disease,Linear,7,split,DKW Minimax,0.075,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,Linear,8,naive,CP Sum,0.0374999999999999,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,Linear,8,naive,CP Minimax,0.0374999999999999,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,Linear,8,naive,DKW Sum,0.0374999999999999,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,Linear,8,naive,DKW Minimax,0.0374999999999999,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,Linear,8,split,CP Sum,0.125,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,Linear,8,split,CP Minimax,0.125,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,Linear,8,split,DKW Sum,0.125,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,Linear,8,split,DKW Minimax,0.125,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,Linear,9,naive,CP Sum,-0.0935975609756097,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,Linear,9,naive,CP Minimax,-0.0935975609756097,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,Linear,9,naive,DKW Sum,-0.0935975609756097,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,Linear,9,naive,DKW Minimax,-0.0935975609756097,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,Linear,9,split,CP Sum,0.0625,32,3,40,1,1.0,0.8179815410962974,0.3493254127063532,0.6506745872936468
Heart Disease,Linear,9,split,CP Minimax,0.0625,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,Linear,9,split,DKW Sum,0.0625,32,3,40,1,1.0,0.7072033529232473,0.432283891945973,0.567716108054027
Heart Disease,Linear,9,split,DKW Minimax,0.0625,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,MLP,0,naive,CP Sum,0.2189024390243902,90,8,40,1,0.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,MLP,0,naive,CP Minimax,0.2189024390243902,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,MLP,0,naive,DKW Sum,0.2189024390243902,90,8,40,1,0.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,MLP,0,naive,DKW Minimax,0.2189024390243902,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,MLP,0,split,CP Sum,0.275,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,MLP,0,split,CP Minimax,0.275,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,MLP,0,split,DKW Sum,0.275,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,MLP,0,split,DKW Minimax,0.275,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,MLP,1,naive,CP Sum,0.1814024390243902,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,MLP,1,naive,CP Minimax,0.1814024390243902,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,MLP,1,naive,DKW Sum,0.1814024390243902,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,MLP,1,naive,DKW Minimax,0.1814024390243902,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,MLP,1,split,CP Sum,0.2499999999999999,32,3,40,1,1.0,0.8179815410962974,0.3493254127063532,0.6506745872936468
Heart Disease,MLP,1,split,CP Minimax,0.2499999999999999,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,MLP,1,split,DKW Sum,0.2499999999999999,32,3,40,1,1.0,0.7072033529232473,0.432283891945973,0.567716108054027
Heart Disease,MLP,1,split,DKW Minimax,0.2499999999999999,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,MLP,2,naive,CP Sum,0.0875,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,MLP,2,naive,CP Minimax,0.0875,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,MLP,2,naive,DKW Sum,0.0875,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,MLP,2,naive,DKW Minimax,0.0875,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,MLP,2,split,CP Sum,0.3375,32,3,40,1,1.0,0.955394597488094,0.5117441220610305,0.4882558779389695
Heart Disease,MLP,2,split,CP Minimax,0.3375,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,MLP,2,split,DKW Sum,0.3375,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,MLP,2,split,DKW Minimax,0.3375,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,MLP,3,naive,CP Sum,0.1814024390243902,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,MLP,3,naive,CP Minimax,0.1814024390243902,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,MLP,3,naive,DKW Sum,0.1814024390243902,90,8,40,1,0.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,MLP,3,naive,DKW Minimax,0.1814024390243902,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,MLP,3,split,CP Sum,0.1625,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,MLP,3,split,CP Minimax,0.1625,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,MLP,3,split,DKW Sum,0.1625,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,MLP,3,split,DKW Minimax,0.1625,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,MLP,4,naive,CP Sum,-0.075,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,MLP,4,naive,CP Minimax,-0.075,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,MLP,4,naive,DKW Sum,-0.075,90,8,40,1,0.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,MLP,4,naive,DKW Minimax,-0.075,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,MLP,4,split,CP Sum,0.1,32,3,40,1,1.0,1.0,0.0005,0.9995
Heart Disease,MLP,4,split,CP Minimax,0.1,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,MLP,4,split,DKW Sum,0.1,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,MLP,4,split,DKW Minimax,0.1,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,MLP,5,naive,CP Sum,0.0125,90,8,40,1,1.0,0.562953419806689,0.1354324662331165,0.8645675337668834
Heart Disease,MLP,5,naive,CP Minimax,0.0125,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,MLP,5,naive,DKW Sum,0.0125,90,8,40,1,1.0,0.4718291472869207,0.1459272136068034,0.8540727863931966
Heart Disease,MLP,5,naive,DKW Minimax,0.0125,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,MLP,5,split,CP Sum,0.1875,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,MLP,5,split,CP Minimax,0.1875,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,MLP,5,split,DKW Sum,0.1875,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,MLP,5,split,DKW Minimax,0.1875,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,MLP,6,naive,CP Sum,0.15,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,MLP,6,naive,CP Minimax,0.15,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,MLP,6,naive,DKW Sum,0.15,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,MLP,6,naive,DKW Minimax,0.15,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,MLP,6,split,CP Sum,0.2375,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,MLP,6,split,CP Minimax,0.2375,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,MLP,6,split,DKW Sum,0.2375,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,MLP,6,split,DKW Minimax,0.2375,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,MLP,7,naive,CP Sum,0.0875,90,8,40,1,1.0,0.6728731268871546,0.16041995997999,0.83958004002001
Heart Disease,MLP,7,naive,CP Minimax,0.0875,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,MLP,7,naive,DKW Sum,0.0875,90,8,40,1,1.0,0.5750581519536597,0.1844079539769885,0.8155920460230115
Heart Disease,MLP,7,naive,DKW Minimax,0.0875,90,8,40,1,1.0,0.4718291472869207,0.1459272136068034,0.8540727863931966
Heart Disease,MLP,7,split,CP Sum,0.15,32,3,40,1,1.0,0.955394597488094,0.5117441220610305,0.4882558779389695
Heart Disease,MLP,7,split,CP Minimax,0.15,32,3,40,1,1.0,0.8179815410962974,0.3493254127063532,0.6506745872936468
Heart Disease,MLP,7,split,DKW Sum,0.15,32,3,40,1,1.0,0.7072033529232473,0.432283891945973,0.567716108054027
Heart Disease,MLP,7,split,DKW Minimax,0.15,32,3,40,1,1.0,0.7072033529232473,0.432283891945973,0.567716108054027
Heart Disease,MLP,8,naive,CP Sum,0.125,90,8,40,1,1.0,0.562953419806689,0.1354324662331165,0.8645675337668834
Heart Disease,MLP,8,naive,CP Minimax,0.125,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,MLP,8,naive,DKW Sum,0.125,90,8,40,1,1.0,0.4718291472869207,0.1459272136068034,0.8540727863931966
Heart Disease,MLP,8,naive,DKW Minimax,0.125,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,MLP,8,split,CP Sum,0.2125,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,MLP,8,split,CP Minimax,0.2125,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,MLP,8,split,DKW Sum,0.2125,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,MLP,8,split,DKW Minimax,0.2125,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,MLP,9,naive,CP Sum,-0.025,90,8,40,1,1.0,0.562953419806689,0.1354324662331165,0.8645675337668834
Heart Disease,MLP,9,naive,CP Minimax,-0.025,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,MLP,9,naive,DKW Sum,-0.025,90,8,40,1,1.0,0.4718291472869207,0.1459272136068034,0.8540727863931966
Heart Disease,MLP,9,naive,DKW Minimax,-0.025,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,MLP,9,split,CP Sum,0.0749999999999999,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,MLP,9,split,CP Minimax,0.0749999999999999,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,MLP,9,split,DKW Sum,0.0749999999999999,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,MLP,9,split,DKW Minimax,0.0749999999999999,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,NearestClassMean,0,naive,CP Sum,0.1637195121951219,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,NearestClassMean,0,naive,CP Minimax,0.1637195121951219,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,NearestClassMean,0,naive,DKW Sum,0.1637195121951219,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,NearestClassMean,0,naive,DKW Minimax,0.1637195121951219,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,NearestClassMean,0,split,CP Sum,0.1811320754716981,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,NearestClassMean,0,split,CP Minimax,0.1811320754716981,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,NearestClassMean,0,split,DKW Sum,0.1811320754716981,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,NearestClassMean,0,split,DKW Minimax,0.1811320754716981,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,NearestClassMean,1,naive,CP Sum,0.0634146341463414,90,8,40,1,1.0,0.562953419806689,0.1354324662331165,0.8645675337668834
Heart Disease,NearestClassMean,1,naive,CP Minimax,0.0634146341463414,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,NearestClassMean,1,naive,DKW Sum,0.0634146341463414,90,8,40,1,1.0,0.4718291472869207,0.1459272136068034,0.8540727863931966
Heart Disease,NearestClassMean,1,naive,DKW Minimax,0.0634146341463414,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,NearestClassMean,1,split,CP Sum,0.190566037735849,32,3,40,1,1.0,0.8179815410962974,0.3493254127063532,0.6506745872936468
Heart Disease,NearestClassMean,1,split,CP Minimax,0.190566037735849,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,NearestClassMean,1,split,DKW Sum,0.190566037735849,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,NearestClassMean,1,split,DKW Minimax,0.190566037735849,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,NearestClassMean,2,naive,CP Sum,0.0570121951219512,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,NearestClassMean,2,naive,CP Minimax,0.0570121951219512,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,NearestClassMean,2,naive,DKW Sum,0.0570121951219512,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,NearestClassMean,2,naive,DKW Minimax,0.0570121951219512,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,NearestClassMean,2,split,CP Sum,0.1466981132075471,32,3,40,1,1.0,1.0,0.0005,0.9995
Heart Disease,NearestClassMean,2,split,CP Minimax,0.1466981132075471,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,NearestClassMean,2,split,DKW Sum,0.1466981132075471,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,NearestClassMean,2,split,DKW Minimax,0.1466981132075471,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,NearestClassMean,3,naive,CP Sum,0.0643292682926829,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,NearestClassMean,3,naive,CP Minimax,0.0643292682926829,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,NearestClassMean,3,naive,DKW Sum,0.0643292682926829,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,NearestClassMean,3,naive,DKW Minimax,0.0643292682926829,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,NearestClassMean,3,split,CP Sum,0.0714622641509434,32,3,40,1,0.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,NearestClassMean,3,split,CP Minimax,0.0714622641509434,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,NearestClassMean,3,split,DKW Sum,0.0714622641509434,32,3,40,1,0.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
